zip_code_prefix,city,state,mean_lat,mean_lng,city_idx,state_idx
47940,wanderley,BA,-12.121378047809,-43.8895382171717,4094,5
47950,cristopolis,BA,-12.2344680716559,-44.4100200325766,1116,5
47960,angical,BA,-12.0063844272856,-44.69816262699,182,5
47970,riachao das neves,BA,-11.7497591831211,-44.9097221555502,3082,5
47990,formosa do rio preto,BA,-11.01703323659,-45.258250238924,1366,5
48005,alagoinhas,BA,-12.1402102869627,-38.4223045041378,73,5
48010,alagoinhas,BA,-12.1323901169214,-38.4214713531803,73,5
48011,alagoinhas,BA,-12.1235041081664,-38.4165670067676,73,5
48020,alagoinhas,BA,-12.132605820412001,-38.4155601945892,73,5
48030,alagoinhas,BA,-12.1374914255154,-38.4051863812583,73,5
48031,alagoinhas,BA,-12.1469712818271,-38.4210922634723,73,5
48040,alagoinhas,BA,-12.1453210364693,-38.4210860919976,73,5
48051,alagoinhas,BA,-12.1512204856818,-38.4277760868941,73,5
48060,alagoinhas,BA,-12.141402918542,-38.4382474234235,73,5
48070,alagoinhas,BA,-12.1341819831312,-38.4388190318055,73,5
48071,alagoinhas,BA,-12.1312606307713,-38.4395096893048,73,5
48080,alagoinhas,BA,-12.1306239726879,-38.4337702979665,73,5
48110,catu,BA,-12.3638409937834,-38.3818688884631,893,5
48120,pojuca,BA,-12.4254498909801,-38.3273645130802,2902,5
48130,aramari,BA,-12.0913306307412,-38.5003316145126,250,5
48140,pedrao,BA,-12.146156745779,-38.6438269743526,2748,5
48180,entre rios,BA,-11.9459789776419,-38.0822356466142,1258,5
48280,mata de sao joao,BA,-12.5268441374547,-38.2631204133272,2243,5
48300,conde,BA,-11.8155269153773,-37.6178546537568,1026,5
48310,jandaira,BA,-11.5640531342572,-37.7829200514857,1911,5
48330,rio real,BA,-11.4864525092919,-37.93204310505,3162,5
48355,itamira,BA,-13.4688355351923,-39.2402598958553,1775,5
48360,acajutiba,BA,-11.6634955766939,-38.0238527061442,17,5
48370,esplanada,BA,-11.7970634774937,-37.9476466876589,1282,5
48400,ribeira do pombal,BA,-10.8555880151522,-38.5364766959522,3095,5
48405,banzae,BA,-10.5851667811126,-38.6184618955887,379,5
48410,cicero dantas,BA,-10.5930720918972,-38.3849928884343,957,5
48415,fatima,BA,-10.595309591903,-38.2130062075983,1311,5
48430,paripiranga,BA,-10.6805024964941,-37.8659960086597,2689,5
48435,adustina,BA,-10.5366169013167,-38.1149205338593,29,5
48440,ribeira do amparo,BA,-10.9980301963243,-38.4033005084829,3094,5
48445,heliopolis,BA,-10.6780413920876,-38.2827742057925,1539,5
48450,cipo,BA,-11.1004536138288,-38.5162075627798,962,5
48460,nova soure,BA,-11.240560274738,-38.4811120187412,2520,5
48470,olindina,BA,-11.3630021733765,-38.3294388070262,2563,5
48475,itapicuru,BA,-11.3099483800959,-38.2195161224975,1805,5
48480,crisopolis,BA,-11.5103503678652,-38.1514773809092,1105,5
48485,satiro dias,BA,-11.6050146066574,-38.5830938190747,3640,5
48490,inhambupe,BA,-11.7880638843101,-38.3553660117261,1668,5
48500,euclides da cunha,BA,-10.5066477818472,-39.0117823613526,1298,5
48520,canudos,BA,-9.89997094082648,-39.033493938741,776,5
48540,jeremoabo,BA,-9.95380552158245,-38.6714365514204,1953,5
48565,sitio do quinto,BA,-10.3597847812777,-38.1788944185695,3732,5
48570,santa brigida,BA,-9.73456862499412,-38.1269605891407,3247,5
48590,coronel joao sa,BA,-10.2862445732729,-37.9266780366109,1067,5
48601,paulo afonso,BA,-9.40439376476688,-38.2202967943721,2729,5
48602,bahia,BA,-9.40446776734405,-38.2223374988618,353,5
48603,paulo afonso,BA,-9.4089427141641,-38.2295942628592,2729,5
48604,paulo afonso,BA,-9.39262327657206,-38.2389195046265,2729,5
48605,paulo afonso,BA,-9.39753512553691,-38.2263169333816,2729,5
48606,paulo afonso,BA,-9.39258879868294,-38.2101681552233,2729,5
48607,paulo afonso,BA,-9.39580478376683,-38.218861219171,2729,5
48608,paulo afonso,BA,-9.40282556060419,-38.21361292848,2729,5
48609,paulo afonso,BA,-9.43110989051638,-38.2174432485069,2729,5
48610,paulo afonso,BA,-9.44149199276727,-38.2231906232967,2729,5
48630,rodelas,BA,-8.85970381421728,-38.762902411426,3175,5
48660,chorrocho,BA,-8.95277823380826,-39.080199659836,954,5
48668,barra do tarrachil,BA,-13.0091011778052,-38.5259789872692,411,5
48680,abare,BA,-8.6958257610795,-39.1555267107371,8,5
48700,serrinha,BA,-11.6617597363315,-39.0052364638624,3697,5
48705,barrocas,BA,-11.5314222325544,-39.0775949350105,428,5
48710,candeal,BA,-11.8074058554672,-39.1197942146992,751,5
48720,lamarao,BA,-11.7956499024328,-38.8836509414597,2060,5
48725,ichu,BA,-11.7478663782303,-39.1923564758369,1610,5
48730,conceicao do coite,BA,-11.5702691997217,-39.2794274451351,1014,5
48750,retirolandia,BA,-11.4935207076458,-39.4236740167858,3081,5
48760,araci,BA,-11.3352608622576,-38.9619471841527,235,5
48770,teofilandia,BA,-11.487049341439098,-38.995289407745,3829,5
48780,biritinga,BA,-11.6210673703974,-38.8079780911051,480,5
48790,tucano,BA,-10.9704372516047,-38.7890716232607,3907,5
48793,caldas do jorro,BA,-11.0277801399039,-38.791894904061,666,5
48800,monte santo,BA,-10.4389056322899,-39.3316601570839,2365,5
48830,quijingue,BA,-10.7532868464099,-39.2088462151292,3033,5
48840,cansancao,BA,-10.6693923667273,-39.4976475550393,772,5
48850,itiuba,BA,-10.6925059143993,-39.8530313863081,1846,5
48860,queimadas,BA,-10.977524383139,-39.6271830217011,3025,5
48880,santaluz,BA,-11.253532986527299,-39.3776619825496,3330,5
48890,valente,BA,-11.4109078847552,-39.4627977757343,3991,5
48895,sao domingos,BA,-11.463225794090699,-39.5265664534528,3425,5
48900,juazeiro,BA,-9.43235413736136,-40.5021639007522,1989,5
48901,juazeiro,BA,-9.43316562466291,-40.5125686085331,1989,5
48903,juazeiro,BA,-9.41275619684721,-40.5014427286976,1989,5
48904,juazeiro,BA,-9.42057795205985,-40.4994596410097,1989,5
48905,juazeiro,BA,-9.42420516331807,-40.4940666914396,1989,5
48906,juazeiro,BA,-9.4332134455404,-40.4961203502535,1989,5
48909,juazeiro,BA,-9.44059448453171,-40.5048521937099,1989,5
48913,juazeiro,BA,-9.44741009352949,-40.5026747655236,1989,5
48914,juazeiro,BA,-9.4508957543212,-40.4942911672928,1989,5
48922,carnaiba do sertao,BA,-9.58927158227109,-40.4254455110649,852,5
48925,sobradinho,BA,-9.47069949973932,-40.8122169512153,3735,5
48930,curaca,BA,-8.97325597420057,-39.8851449228775,1142,5
48950,uaua,BA,-9.84147741598351,-39.4791593925461,3931,5
48967,nucleo residencial pilar,BA,-10.3336141698447,-40.1515249013005,2549,5
48970,senhor do bonfim,BA,-10.4623416035803,-40.1837669868958,3669,5
48990,andorinha,BA,-10.3447021611619,-39.8306187626692,173,5
49000,aracaju,SE,-11.0091003715249,-37.077123757305,229,25
49004,aracaju,SE,-11.0691713191784,-37.1218489285897,229,25
49008,aracaju,SE,-11.0958569329677,-37.1395506672092,229,25
49010,aracaju,SE,-10.9124506875573,-37.0534345312249,229,25
49015,aracaju,SE,-10.9224066500656,-37.0508528094378,229,25
49020,aracaju,SE,-10.9302428511579,-37.0516908095051,229,25
49025,aracaju,SE,-10.938410731142998,-37.0571486418922,229,25
49026,aracaju,SE,-10.9465697485996,-37.0572392712849,229,25
49027,aracaju,SE,-10.9416209886002,-37.063576719752,229,25
49030,aracaju,SE,-10.9716215425743,-37.0673408581226,229,25
49032,aracaju,SE,-10.9701929184363,-37.0558767299005,229,25
49035,aracaju,SE,-10.9714426881859,-37.0457236512298,229,25
49037,aracaju,SE,-10.9910930253843,-37.0606726416181,229,25
49038,aracaju,SE,-10.9952900400447,-37.0782437093208,229,25
49040,aracaju,SE,-10.9521821346268,-37.0718992222866,229,25
49042,aracaju,SE,-10.9709289677238,-37.0809831695135,229,25
49043,aracaju,SE,-10.9657821539055,-37.0902330714334,229,25
49045,aracaju,SE,-10.9322145186293,-37.0660677220016,229,25
49047,aracaju,SE,-10.939550345445,-37.0745522794398,229,25
49048,aracaju,SE,-10.9421608800024,-37.0709537839463,229,25
49050,aracaju,SE,-10.926518032378,-37.0635379267532,229,25
49052,aracaju,SE,-10.919017101170601,-37.0639136177477,229,25
49055,aracaju,SE,-10.913110813044,-37.0617440450815,229,25
49060,aracaju,SE,-10.8986522777398,-37.0614419800004,229,25
49063,aracaju,SE,-10.886335918704,-37.0624765290385,229,25
49065,aracaju,SE,-10.8973850221129,-37.0532430734275,229,25
49066,aracaju,SE,-10.8926194503253,-37.0530143937773,229,25
49070,aracaju,SE,-10.9022257610996,-37.0755376975635,229,25
49072,aracaju,SE,-10.901509863214,-37.0691099319774,229,25
49075,aracaju,SE,-10.9150915555753,-37.0725896155333,229,25
49080,aracaju,SE,-10.9174185864242,-37.0803962682207,229,25
49082,aracaju,SE,-10.911327927936,-37.082550183617,229,25
49085,aracaju,SE,-10.9066423477397,-37.0813412872308,229,25
49087,aracaju,SE,-10.8945476497553,-37.0818557140536,229,25
49089,aracaju,SE,-10.9742077653413,-37.1114727229295,229,25
49090,aracaju,SE,-10.895664917664,-37.0955819784986,229,25
49092,aracaju,SE,-10.9443466116656,-37.1086493850216,229,25
49095,aracaju,SE,-10.940341097961099,-37.0817740515829,229,25
49096,aracaju,SE,-10.9147987993845,-37.0848447980009,229,25
49097,aracaju,SE,-10.9336596405287,-37.0788494090321,229,25
49100,sao cristovao,SE,-10.9594785655605,-37.1516454857145,3422,25
49120,itaporanga d'ajuda,SE,-11.0213793213127,-37.3240674045887,1818,25
49130,riachuelo,SE,-10.7314207449319,-37.1868873413323,3090,25
49140,barra dos coqueiros,SE,-10.9105460013178,-37.0285230022763,413,25
49160,nossa senhora do socorro,SE,-10.8645892922496,-37.095792392971894,2456,25
49180,santo amaro das brotas,SE,-10.7874069827933,-37.0525650997914,3356,25
49190,pirambu,SE,-10.7389156179874,-36.8568245971891,2852,25
49200,estancia,SE,-11.2597748866155,-37.4357140781077,1285,25
49250,indiaroba,SE,-11.5225964497764,-37.5090013702828,1665,25
49260,umbauba,SE,-11.381418773934803,-37.6609772201141,3948,25
49270,cristinapolis,SE,-11.4770310754565,-37.755925805326,1115,25
49280,tomar do geru,SE,-11.3745914555649,-37.8402409080067,3866,25
49290,itabaianinha,SE,-11.2748050254318,-37.7907953809751,1730,25
49300,tobias barreto,SE,-11.1846110106973,-38.0012569029027,3860,25
49400,lagarto,SE,-10.9161786962847,-37.6716189554346,2024,25
49480,simao dias,SE,-10.7405528731327,-37.8068571573016,3722,25
49490,poco verde,SE,-10.7151336903944,-38.1750855692691,2897,25
49500,itabaiana,SE,-10.6860327243884,-37.4275480187844,1729,25
49506,itabaiana,SE,-10.6898964803354,-37.4348900912308,1729,25
49507,itabaiana,SE,-10.7098928694283,-37.4266698510689,1729,25
49509,itabaiana,SE,-10.6809580686983,-37.4316960586256,1729,25
49517,pinhao,SE,-10.568307747136,-37.7234170916446,2831,25
49520,campo do brito,SE,-10.7503943500956,-37.4932301398306,717,25
49530,ribeiropolis,SE,-10.5380543480053,-37.4359662609368,3111,25
49535,sao miguel do aleixo,SE,-10.3860747580581,-37.3787858906477,3567,25
49565,macambira,SE,-10.6652178729146,-37.5421872471439,2129,25
49570,malhador,SE,-10.6585743701711,-37.3073070326087,2161,25
49600,nossa senhora das dores,SE,-10.4643566428723,-37.2108064663569,2451,25
49680,nossa senhora da gloria,SE,-10.2319304460722,-37.4129859277849,2450,25
49690,monte alegre de sergipe,SE,-10.0280896950112,-37.5630697185177,2349,25
49700,capela,SE,-10.5042905659759,-37.0537397818158,784,25
49740,carmopolis,SE,-10.6483361104024,-36.987631225713,850,25
49750,general maynard,SE,-10.6852714190197,-36.9859549996159,1424,25
49790,aquidaba,SE,-10.284765595865,-37.0192931242102,226,25
49810,poco redondo,SE,-9.81875967097764,-37.6900917955309,2896,25
49820,caninde de sao francisco,SE,-9.67373148922731,-37.8002195110143,768,25
49860,graccho cardoso,SE,-10.2291726188753,-37.1969167031673,1462,25
49890,nossa senhora de lourdes,SE,-10.0780822115664,-37.0543161815914,2454,25
49900,propria,SE,-10.214470777179,-36.8358978102955,3005,25
49910,telha,SE,-10.2061615453624,-36.8848530549026,3825,25
49930,cedro de sao joao,SE,-10.2514070160844,-36.8828104374973,907,25
49945,sao francisco,SE,-10.3491993377924,-36.8856655361513,3438,25
49950,japoata,SE,-10.3492289478086,-36.8043291324506,1921,25
49960,japaratuba,SE,-10.5914010221424,-36.9427369184869,1917,25
49980,neopolis,SE,-10.3259308350113,-36.5775288166569,2438,25
49995,brejo grande,SE,-10.4300714562625,-36.4665608963038,572,25
50010,recife,PE,-8.06385346446679,-34.8783709500729,3060,16
50020,recife,PE,-8.06868132858907,-34.880565461965,3060,16
50030,recife,PE,-8.06291305677623,-34.8724057150894,3060,16
50040,recife,PE,-8.0536584405624,-34.877958087267,3060,16
50050,recife,PE,-8.05485890728205,-34.8870623690696,3060,16
50060,recife,PE,-8.06264729028306,-34.8870969944585,3060,16
50070,recife,PE,-8.06100353741321,-34.8939166784824,3060,16
50090,recife,PE,-8.07455141464421,-34.8950346500781,3060,16
50100,recife,PE,-8.04859824120043,-34.8865677676799,3060,16
50110,recife,PE,-8.04197220898333,-34.8794140438677,3060,16
50610,recife,PE,-8.05471550487035,-34.9087122371613,3060,16
50630,recife,PE,-8.0565595373279,-34.9229241435213,3060,16
50640,recife,PE,-8.05947941533745,-34.9317565391327,3060,16
50660,recife,PE,-8.0622759160803,-34.9391774834688,3060,16
50670,recife,PE,-8.04470679762364,-34.9398937825066,3060,16
50680,recife,PE,-8.03408404163608,-34.9322570052759,3060,16
50690,recife,PE,-8.03151975720282,-34.9386704391016,3060,16
50710,recife,PE,-8.04546114111029,-34.9083826862502,3060,16
50711,recife,PE,-8.05115477360005,-34.9212864121944,3060,16
50720,recife,PE,-8.05792676193373,-34.911228843041,3060,16
50721,recife,PE,-8.05127917078537,-34.9309208535894,3060,16
50730,recife,PE,-8.05698896952379,-34.9429214947942,3060,16
50731,recife,PE,-8.0409859806615,-34.9327954954629,3060,16
50740,recife,PE,-8.04198838232429,-34.9478077378503,3060,16
50741,recife,PE,-8.05040250926165,-34.9586672974998,3060,16
50750,recife,PE,-8.06834582866124,-34.9071624455229,3060,16
50751,recife,PE,-8.06502556480609,-34.9179355882419,3060,16
50760,recife,PE,-8.07139749076761,-34.9196281917781,3060,16
50761,recife,PE,-8.07008877469886,-34.92905467726,3060,16
50770,recife,PE,-8.08121822582681,-34.9103067791522,3060,16
50771,recife,PE,-8.08416137460523,-34.9229051451279,3060,16
50780,recife,PE,-8.0963431262202,-34.9402973631014,3060,16
50790,recife,PE,-8.08011826711645,-34.9498360410337,3060,16
50791,recife,PE,-8.08831654831537,-34.9675474659449,3060,16
50800,recife,PE,-8.03329633476281,-34.9481211183982,3060,16
50810,recife,PE,-8.03922896378544,-34.9564665938022,3060,16
50820,recife,PE,-8.07607235554892,-34.9175134012543,3060,16
50830,recife,PE,-8.06960536907466,-34.9110443661098,3060,16
50850,recife,PE,-8.08163639307926,-34.9181788745795,3060,16
50860,recife,PE,-8.09425241605123,-34.9251830706496,3060,16
50865,recife,PE,-8.08253724745975,-34.9318119067526,3060,16
50870,recife,PE,-8.09569825503323,-34.9334065779289,3060,16
50875,recife,PE,-8.10198554162388,-34.9325704795093,3060,16
50900,recife,PE,-8.0906059578114,-34.9420952207308,3060,16
50910,recife,PE,-8.08189959178531,-34.9410618066952,3060,16
50920,recife,PE,-8.0882893396478,-34.955621131231,3060,16
50930,recife,PE,-8.09157154337019,-34.9543495466474,3060,16
50940,recife,PE,-8.08165713435538,-34.965712202945,3060,16
50960,recife,PE,-8.03719231436804,-34.9831263485334,3060,16
50970,recife,PE,-8.03527064672177,-34.976014247481,3060,16
50980,recife,PE,-8.02830442493095,-34.9594425701889,3060,16
51010,recife,PE,-8.08503261906212,-34.8811190551037,3060,16
51011,recife,PE,-8.09645329057116,-34.8853677094465,3060,16
51020,recife,PE,-8.11529960929068,-34.8966850761219,3060,16
51021,recife,PE,-8.12561293945003,-34.9027322002912,3060,16
51030,recife,PE,-8.13618261362756,-34.9064393677436,3060,16
51110,recife,PE,-8.08720328830709,-34.8889578496408,3060,16
51111,recife,PE,-8.10638789805623,-34.8892431220779,3060,16
51130,recife,PE,-8.1436624909241,-34.9086922258865,3060,16
51150,recife,PE,-8.10659582453554,-34.9145247010147,3060,16
51160,recife,PE,-8.11251581903283,-34.9064010918032,3060,16
51170,recife,PE,-8.09147597978974,-34.9129782778545,3060,16
51180,recife,PE,-8.10268908755712,-34.914445122612,3060,16
51190,recife,PE,-8.11529328930816,-34.9196050181291,3060,16
51200,recife,PE,-8.11280012449084,-34.9143606335169,3060,16
51230,recife,PE,-8.11475115312121,-34.9396929130422,3060,16
51240,recife,PE,-8.12393768018853,-34.9368928644326,3060,16
51250,recife,PE,-8.13589072019834,-34.9325358237631,3060,16
51260,recife,PE,-8.13250130202416,-34.9417132245451,3060,16
51270,recife,PE,-8.10718778175889,-34.940811080947,3060,16
51275,recife,PE,-8.10790320147588,-34.9479861153855,3060,16
51280,recife,PE,-8.11778249029224,-34.9492769075957,3060,16
51290,recife,PE,-8.12243170901199,-34.9472680148861,3060,16
51300,recife,PE,-8.12866133722637,-34.9471745352198,3060,16
51310,recife,PE,-8.13583192888208,-34.949699459799,3060,16
51335,recife,PE,-8.11314659080152,-34.9625855222845,3060,16
51340,recife,PE,-8.11806612933225,-34.9561406403659,3060,16
51345,recife,PE,-8.11147332135901,-34.9547205206053,3060,16
51350,recife,PE,-8.10829992244087,-34.9226137803109,3060,16
52010,recife,PE,-8.05886714139907,-34.9002105746948,3060,16
52011,recife,PE,-8.04988422832522,-34.9008343009454,3060,16
52020,recife,PE,-8.04541312454502,-34.8944793538013,3060,16
52021,recife,PE,-8.04146014043709,-34.8902033118177,3060,16
52030,recife,PE,-8.03702558148054,-34.8857625274838,3060,16
52031,recife,PE,-8.03514708728738,-34.8810159403577,3060,16
52040,recife,PE,-8.02828010330368,-34.8812590277167,3060,16
52041,recife,PE,-8.03419404324461,-34.8948140468267,3060,16
52050,recife,PE,-8.03831808632995,-34.8997468938632,3060,16
52051,recife,PE,-8.02874498507219,-34.9074664854178,3060,16
52060,recife,PE,-8.0344403150251,-34.911548312422,3060,16
52061,recife,PE,-8.0329500522944,-34.9222539061051,3060,16
52070,recife,PE,-8.02862553556964,-34.9182278051618,3060,16
52071,recife,PE,-8.0230811023295,-34.9299759824586,3060,16
52080,recife,PE,-8.01657406813595,-34.9121982718372,3060,16
52081,recife,PE,-8.01630497405304,-34.9228354870175,3060,16
52090,recife,PE,-8.0140035977547,-34.9292575237514,3060,16
52091,recife,PE,-8.00462270676097,-34.93496049919,3060,16
52110,recife,PE,-8.02597697942427,-34.9003456430346,3060,16
52111,recife,PE,-8.01961546499703,-34.8993508322533,3060,16
52120,recife,PE,-8.02265614791235,-34.8901853792338,3060,16
52121,recife,PE,-8.01910620837265,-34.8863482293521,3060,16
52130,recife,PE,-8.00997731081863,-34.8934113158444,3060,16
52131,recife,PE,-8.00853040284041,-34.9039740631013,3060,16
52150,recife,PE,-8.00286345891307,-34.9126841624068,3060,16
52160,recife,PE,-7.99261254400864,-34.9165751372002,3060,16
52165,recife,PE,-7.98473228630278,-34.9196315550328,3060,16
52170,recife,PE,-7.97828670625694,-34.9179134053576,3060,16
52171,recife,PE,-8.01858022604814,-34.9551250961727,3060,16
52190,recife,PE,-8.00243096815651,-34.9263333708905,3060,16
52191,recife,PE,-7.99990107621835,-34.9243937516248,3060,16
52211,recife,PE,-8.01941235069858,-34.9053916841475,3060,16
52221,recife,PE,-8.01207542274592,-34.8851866773433,3060,16
52280,recife,PE,-8.01798740387242,-34.91615282516,3060,16
52291,recife,PE,-7.99326484348916,-34.9341592389774,3060,16
52390,recife,PE,-7.98694741535361,-34.9301142132641,3060,16
53010,olinda,PE,-8.02152085580602,-34.8537400235224,2562,16
53020,olinda,PE,-8.01422948279112,-34.8548328859692,2562,16
53030,olinda,PE,-7.9992974826446,-34.8424328053143,2562,16
53040,olinda,PE,-7.97112560100712,-34.8343339333079,2562,16
53050,olinda,PE,-7.97308496687683,-34.8398227137105,2562,16
53060,olinda,PE,-7.97323438849319,-34.8493054104131,2562,16
53070,olinda,PE,-7.96465555044026,-34.8451701895505,2562,16
53080,olinda,PE,-7.962007384553471,-34.851143620237,2562,16
53090,olinda,PE,-7.96053554991577,-34.852961330111,2562,16
53110,olinda,PE,-8.0277034769755,-34.8709892976398,2562,16
53130,olinda,PE,-7.98827517023482,-34.8406422644735,2562,16
53140,olinda,PE,-7.97747312379289,-34.8420788752652,2562,16
53150,olinda,PE,-7.96474426076252,-34.8398810802869,2562,16
53160,olinda,PE,-7.99211315330816,-34.8983551287354,2562,16
53170,olinda,PE,-7.987752492175711,-34.9068614015444,2562,16
53210,olinda,PE,-7.9970366902124,-34.9009532403822,2562,16
53220,olinda,PE,-8.01101801703447,-34.8761952782998,2562,16
53230,olinda,PE,-8.01271164751076,-34.8643221261996,2562,16
53240,olinda,PE,-8.00755428005929,-34.8526343289202,2562,16
53250,olinda,PE,-7.98631472867118,-34.8524053609209,2562,16
53260,olinda,PE,-8.0076732881886,-34.8819281081666,2562,16
53270,olinda,PE,-8.00013549218855,-34.8880244222705,2562,16
53280,olinda,PE,-7.99574852841735,-34.8895644513924,2562,16
53290,olinda,PE,-8.00769707714715,-34.870234201873,2562,16
53300,olinda,PE,-8.00509408044454,-34.874649528016,2562,16
53320,olinda,PE,-8.00050340365333,-34.8525253050156,2562,16
53330,olinda,PE,-8.00268152895831,-34.8598839654738,2562,16
53350,olinda,PE,-7.98680063125046,-34.8631012673603,2562,16
53360,olinda,PE,-7.97901130938112,-34.8833602553747,2562,16
53370,olinda,PE,-7.99371953859938,-34.8599460466657,2562,16
53401,paulista,PE,-7.94199137551517,-34.8786974690728,2726,16
53403,paulista,PE,-7.95777024505808,-34.874869068727,2726,16
53407,paulista,PE,-7.95292901464671,-34.892739141273,2726,16
53409,paulista,PE,-7.9485998188284,-34.8954566274113,2726,16
53413,paulista,PE,-7.94121119100468,-34.8961400232011,2726,16
53415,paulista,PE,-7.93358026760222,-34.88569779728,2726,16
53421,paulista,PE,-7.93319527350864,-34.8617770013696,2726,16
53423,paulista,PE,-7.92573112937157,-34.8596144905152,2726,16
53425,paulista,PE,-7.90034443059588,-34.8397054691873,2726,16
53429,paulista,PE,-7.89025835361856,-34.8334779995336,2726,16
53433,paulista,PE,-7.910020608626321,-34.8377514199206,2726,16
53435,paulista,PE,-7.91925725591378,-34.8328623557725,2726,16
53437,paulista,PE,-7.93166936120095,-34.8318714529555,2726,16
53439,paulista,PE,-7.94479658986569,-34.8344316002495,2726,16
53441,paulista,PE,-7.94827822803366,-34.8702492283794,2726,16
53520,abreu e lima,PE,-7.91254160864623,-34.9047961164008,14,16
53525,abreu e lima,PE,-7.91095212253673,-34.9035212907811,14,16
53530,abreu e lima,PE,-7.91918733350225,-34.9265284392856,14,16
53545,abreu e lima,PE,-7.91351997669473,-34.9087768780845,14,16
53560,abreu e lima,PE,-7.90494127811959,-34.906527000885,14,16
53580,abreu e lima,PE,-7.89995383249333,-34.8998909348254,14,16
53605,igarassu,PE,-7.82076182143845,-34.9153211305156,1622,16
53610,igarassu,PE,-7.83073878533976,-34.9074534367735,1622,16
53620,igarassu,PE,-7.84472985881376,-34.904992180909,1622,16
53625,igarassu,PE,-7.869868785626561,-34.9045986721115,1622,16
53635,igarassu,PE,-7.87202110624043,-34.9085729125231,1622,16
53690,aracoiaba,PE,-7.78898142527483,-35.0888526855429,237,16
53700,itapissuma,PE,-7.775111004572881,-34.8975480641288,1811,16
53900,ilha de itamaraca,PE,-7.75766033821155,-34.8332076302876,1636,16
54070,jaboatao dos guararapes,PE,-8.10765240882475,-35.0228547147953,1868,16
54080,jaboatao dos guararapes,PE,-8.11135106903063,-35.0215652027448,1868,16
54090,jaboatao dos guararapes,PE,-8.1257736622668,-35.0199593128697,1868,16
54100,jaboatao dos guararapes,PE,-8.12222647738978,-35.0131018366416,1868,16
54120,jaboatao dos guararapes,PE,-8.10709946733072,-35.0086446921748,1868,16
54140,jaboatao dos guararapes,PE,-8.09897379870014,-35.0160624276908,1868,16
54150,jaboatao dos guararapes,PE,-8.10869413974445,-34.9926349858997,1868,16
54170,jaboatao dos guararapes,PE,-8.10126918250807,-34.9837721930025,1868,16
54210,jaboatao dos guararapes,PE,-8.0989801383699,-34.9685288148756,1868,16
54220,jaboatao dos guararapes,PE,-8.08590799762038,-34.9908907227383,1868,16
54230,jaboatao dos guararapes,PE,-8.12580045005533,-34.9681457862262,1868,16
54250,jaboatao dos guararapes,PE,-8.10823545078118,-34.9684311677038,1868,16
54270,jaboatao dos guararapes,PE,-8.08953641059934,-34.9805773165725,1868,16
54280,jaboatao dos guararapes,PE,-8.11143073661088,-34.9677701707416,1868,16
54290,jaboatao dos guararapes,PE,-8.12916566402384,-34.9601627628297,1868,16
54300,jaboatao dos guararapes,PE,-8.1246137301702,-34.9653698962193,1868,16
54310,jaboatao dos guararapes,PE,-8.15755246827857,-34.9235696477828,1868,16
54315,jaboatao dos guararapes,PE,-8.15253266262428,-34.9267858580615,1868,16
54320,jaboatao dos guararapes,PE,-8.14277779752351,-34.9385022761331,1868,16
54325,jaboatao dos guararapes,PE,-8.15959786592386,-34.9351513047138,1868,16
54330,jaboatao dos guararapes,PE,-8.16573886536932,-34.9319115679627,1868,16
54340,jaboatao dos guararapes,PE,-8.19136272459488,-34.9594959387545,1868,16
54350,jaboatao dos guararapes,PE,-8.16441223047828,-34.9484375406005,1868,16
54360,jaboatao dos guararapes,PE,-8.14326624398899,-34.9681831108025,1868,16
54368,jaboatao dos guararapes,PE,-8.14998929299997,-34.9592799999999,1868,16
54400,jaboatao dos guararapes,PE,-8.15781014905423,-34.9151611589391,1868,16
54410,jaboatao dos guararapes,PE,-8.17589991709821,-34.9217550299526,1868,16
54420,jaboatao dos guararapes,PE,-8.18571048443651,-34.9242590192702,1868,16
54430,jaboatao dos guararapes,PE,-8.19326466786682,-34.9291129636595,1868,16
54440,jaboatao dos guararapes,PE,-8.2020854439072,-34.922454613184,1868,16
54450,jaboatao dos guararapes,PE,-8.19984274049318,-34.9223670345802,1868,16
54460,jaboatao dos guararapes,PE,-8.18305987850981,-34.926324499863,1868,16
54470,jaboatao dos guararapes,PE,-8.20695504280181,-34.9288087496316,1868,16
54505,cabo de santo agostinho,PE,-8.29066566168043,-35.0395589133872,609,16
54510,cabo de santo agostinho,PE,-8.28086323344663,-35.0296096120983,609,16
54515,cabo de santo agostinho,PE,-8.28390323995169,-35.0245055803652,609,16
54517,cabo de santo agostinho,PE,-8.27707101326967,-35.0062682466425,609,16
54520,cabo de santo agostinho,PE,-8.30186856127785,-35.0258517168779,609,16
54530,cabo de santo agostinho,PE,-8.29783931735601,-35.0408698820759,609,16
54580,cabo de santo agostinho,PE,-8.23976389394503,-34.9852543221143,609,16
54705,sao lourenco da mata,PE,-8.00551015908363,-35.017977682469,3542,16
54715,sao lourenco da mata,PE,-8.00858919829717,-35.0260635094923,3542,16
54720,sao lourenco da mata,PE,-8.00571317497777,-35.034904511135,3542,16
54730,sao lourenco da mata,PE,-7.99643627323765,-35.0460978532562,3542,16
54735,sao lourenco da mata,PE,-7.9922957300748,-35.0390841617891,3542,16
54740,sao lourenco da mata,PE,-7.99909359900994,-35.0297802871182,3542,16
54753,camaragibe,PE,-8.01510264663388,-34.9709070732103,680,16
54759,camaragibe,PE,-8.00834415682884,-34.9852858042573,680,16
